,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
0,29.746426351771287,1.9919204474829086,5.232131758856433,2.1068986948415165,11.49658172778123,23.436295835922934,23.314481044126786,23.198570540708516,4.192977004350528,953335999848,950111999848,148.79479769110765,9.959216077974176,56.64754131971254,140.6100294761062,12.776106160502591,12.776106160502591,9.925535914169906,68.05959884297994,56.43000533634258,140.1345132519174,0.006720665073761262,0.007111868219684354,0.17585361606365452,0.10493082143056966,-0.230945558739255,1.996067623432931,17.27123287671233,2.6299593876913465,0,0,0,0,0.05012327107099578,0.0031332177026800203,0.5973154362416108,0.10506247127157244,1.8058897468127133,0.021394843508420042,32.24466479557926,0.05129819750530343,0.05139553716755266,-0.9345866998135488,29636000000,75026000000,9696000000,82778000000,4100000000,12972500000,12861500000,14.42093936734779,62.383940012941366,63.47222046005303,25.31041776837652,5.850864820726004,5.750547205603385,0.09029281777683869,3.125233064014916,0,0.013770590853689707
