,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
0,6.07646986620842,3.141197168691952,3.1159936172824354,2.948488196063991,2.196759543390205,3.430424287058631,3.174010883351745,3.430424287058631,0.43087435047665806,3478464000000,3473515000000,45.38397061505197,23.42163417836582,45.75105648782793,48.26909413854352,41.5575415956013,41.5575415956013,23.388310945022386,38.1839218186615,45.60932534993041,48.20041907193606,0.02203421134043176,0.02071719011609722,0.1226697517980034,0.08211314608715091,-0.054403746372350716,3.3884032853590536,350.3373983739837,0.9919764503607992,0.0002805836139169473,0.028058361391694726,0.012764738062364863,0,0.0954987711678955,0.050034330240950387,0.053756663777935344,0.027566239100427565,1.9825665859564165,0.03501329832003501,15.57086634722729,0.7537631666413417,0.6452301511929874,1.4134241643140624,63393000000,77576000000,48524000000,78606000000,22598500000,6820500000,10706500000,54.393024273642396,60.27424877235662,93.17801955219173,6.710419302367613,6.055654071750102,3.9172328597899937,1.0691789740483104,0.16750542121844442,0.04,0.002956764824934224
