Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03 00:00:00-05:00,135.24000549316406,136.74000549316406,133.88999938964844,135.1199951171875,126.70983123779297,11054800
2023-01-04 00:00:00-05:00,135.99000549316406,137.67999267578125,135.57000732421875,136.3800048828125,127.89141845703125,11687600
2023-01-05 00:00:00-05:00,135.66000366210938,135.7100067138672,133.6999969482422,135.35000610351562,127.86309051513672,8381300
2023-01-06 00:00:00-05:00,136.1300048828125,138.3800048828125,134.49000549316406,137.94000244140625,130.30979919433594,10029100
2023-01-09 00:00:00-05:00,138.60000610351562,138.8800048828125,136.8800048828125,137.3699951171875,129.77134704589844,8482300
2023-01-10 00:00:00-05:00,137.7899932861328,138.72000122070312,137.30999755859375,138.60000610351562,130.9333038330078,9048700
2023-01-11 00:00:00-05:00,138.89999389648438,139.75,138.10000610351562,139.6300048828125,131.90635681152344,8703700
2023-01-12 00:00:00-05:00,140.0,140.86000061035156,139.22000122070312,139.49000549316406,131.77407836914062,11001700
2023-01-13 00:00:00-05:00,135.60000610351562,143.49000549316406,134.8000030517578,143.00999450683594,135.099365234375,20200000
2023-01-17 00:00:00-05:00,141.1699981689453,141.5399932861328,139.22999572753906,140.8000030517578,133.0115966796875,14292900
2023-01-18 00:00:00-05:00,138.9199981689453,140.72999572753906,136.41000366210938,136.57000732421875,129.015625,13392600
2023-01-19 00:00:00-05:00,135.32000732421875,135.89999389648438,133.58999633789062,134.75,127.29627990722656,13303400
2023-01-20 00:00:00-05:00,135.16000366210938,135.49000549316406,133.5500030517578,135.0800018310547,127.6080093383789,13092500
2023-01-23 00:00:00-05:00,135.1199951171875,137.9600067138672,134.82000732421875,137.27000427246094,129.67689514160156,10487100
2023-01-24 00:00:00-05:00,136.4199981689453,140.2899932861328,135.0,138.4499969482422,130.79161071777344,6945000
2023-01-25 00:00:00-05:00,138.0500030517578,139.1199951171875,137.25,139.1199951171875,131.424560546875,8967000
2023-01-26 00:00:00-05:00,139.4199981689453,140.05999755859375,138.36000061035156,139.97999572753906,132.23696899414062,7487600
2023-01-27 00:00:00-05:00,140.61000061035156,141.25999450683594,139.75,140.32000732421875,132.55821228027344,7489900
2023-01-30 00:00:00-05:00,139.22999572753906,140.08999633789062,138.91000366210938,139.1300048828125,131.43399047851562,6729300
2023-01-31 00:00:00-05:00,139.8800048828125,140.07000732421875,138.25,139.9600067138672,132.2180938720703,9188700
2023-02-01 00:00:00-05:00,138.2100067138672,140.8800048828125,138.1199951171875,139.58999633789062,131.8685302734375,8841800
2023-02-02 00:00:00-05:00,140.0,140.4600067138672,138.0,138.94000244140625,131.25450134277344,11822100
2023-02-03 00:00:00-05:00,138.17999267578125,142.3300018310547,138.1300048828125,141.08999633789062,133.28553771972656,11501200
2023-02-06 00:00:00-05:00,140.22999572753906,142.24000549316406,140.02999877929688,141.9199981689453,134.0696563720703,8406200
2023-02-07 00:00:00-05:00,141.3800048828125,144.33999633789062,141.17999267578125,143.64999389648438,135.7039794921875,10447900
2023-02-08 00:00:00-05:00,142.64999389648438,144.0399932861328,142.27999877929688,142.63999938964844,134.7498321533203,6958000
2023-02-09 00:00:00-05:00,143.1199951171875,143.33999633789062,139.8699951171875,140.4199981689453,132.6526336669922,6443100
2023-02-10 00:00:00-05:00,139.77999877929688,141.27999877929688,138.58999633789062,141.0399932861328,133.23831176757812,6582900
2023-02-13 00:00:00-05:00,141.3000030517578,142.72999572753906,140.74000549316406,142.57000732421875,134.68373107910156,7134600
2023-02-14 00:00:00-05:00,142.5,143.80999755859375,141.60000610351562,143.1999969482422,135.27883911132812,9249400
2023-02-15 00:00:00-05:00,141.61000061035156,143.88999938964844,141.3000030517578,143.8000030517578,135.84568786621094,6728300
2023-02-16 00:00:00-05:00,142.91000366210938,143.38999938964844,141.67999267578125,141.82000732421875,133.97520446777344,8165300
2023-02-17 00:00:00-05:00,140.97999572753906,142.8300018310547,140.07000732421875,142.24000549316406,134.3719482421875,7948800
2023-02-21 00:00:00-05:00,140.69000244140625,141.33999633789062,138.75,139.6300048828125,131.90635681152344,9996300
2023-02-22 00:00:00-05:00,138.9199981689453,139.42999267578125,137.44000244140625,138.55999755859375,130.89552307128906,11107500
2023-02-23 00:00:00-05:00,138.72999572753906,140.1699981689453,137.94000244140625,139.6699981689453,131.94412231445312,8068000
2023-02-24 00:00:00-05:00,139.11000061035156,141.36000061035156,138.92999267578125,140.92999267578125,133.13442993164062,9126900
2023-02-27 00:00:00-05:00,142.11000061035156,143.30999755859375,141.72000122070312,142.16000366210938,134.29638671875,10014700
2023-02-28 00:00:00-05:00,142.94000244140625,143.75999450683594,141.89999389648438,143.35000610351562,135.42054748535156,11019800
2023-03-01 00:00:00-05:00,142.10000610351562,143.4600067138672,141.8000030517578,142.5500030517578,134.66481018066406,7139200
2023-03-02 00:00:00-05:00,142.24000549316406,142.42999267578125,139.5399932861328,141.07000732421875,133.26670837402344,11106800
2023-03-03 00:00:00-05:00,141.50999450683594,143.74000549316406,141.0800018310547,143.66000366210938,135.7134246826172,9513100
2023-03-06 00:00:00-05:00,143.44000244140625,144.0399932861328,142.66000366210938,142.82000732421875,134.91989135742188,9261300
2023-03-07 00:00:00-05:00,142.00999450683594,142.30999755859375,137.80999755859375,138.6199951171875,130.95220947265625,11747600
2023-03-08 00:00:00-05:00,138.0,138.58999633789062,136.88999938964844,137.8000030517578,130.1775665283203,10002500
2023-03-09 00:00:00-05:00,136.75999450683594,137.35000610351562,129.22000122070312,130.33999633789062,123.13020324707031,25888100
2023-03-10 00:00:00-05:00,128.9600067138672,135.25999450683594,127.81999969482422,133.64999389648438,126.25711059570312,37599700
2023-03-13 00:00:00-04:00,131.2100067138672,133.8800048828125,129.41000366210938,131.25,123.9898681640625,42901100
2023-03-14 00:00:00-04:00,135.27999877929688,135.52999877929688,131.2899932861328,134.6199951171875,127.17344665527344,29648100
2023-03-15 00:00:00-04:00,130.97999572753906,130.99000549316406,126.7300033569336,128.25999450683594,121.16525268554688,34280600
2023-03-16 00:00:00-04:00,128.00999450683594,131.9499969482422,126.0199966430664,130.75,123.51753997802734,24558500
2023-03-17 00:00:00-04:00,128.3800048828125,128.47999572753906,125.44999694824219,125.80999755859375,118.85079193115234,38396000
2023-03-20 00:00:00-04:00,126.98999786376953,129.47000122070312,126.01000213623047,127.13999938964844,120.10723114013672,22875500
2023-03-21 00:00:00-04:00,130.58999633789062,131.72999572753906,130.19000244140625,130.5500030517578,123.32860565185547,17807800
2023-03-22 00:00:00-04:00,130.55999755859375,130.66000366210938,127.08000183105469,127.18000030517578,120.14501953125,17250200
2023-03-23 00:00:00-04:00,127.9000015258789,129.52999877929688,126.0199966430664,126.83999633789062,119.82380676269531,16677600
2023-03-24 00:00:00-04:00,125.62999725341797,125.68000030517578,123.11000061035156,124.91000366210938,118.00056457519531,22311100
2023-03-27 00:00:00-04:00,126.79000091552734,129.3800048828125,126.29000091552734,128.49000549316406,121.38255310058594,18853900
2023-03-28 00:00:00-04:00,128.7100067138672,129.33999633789062,127.73999786376953,128.8800048828125,121.75096893310547,10820500
2023-03-29 00:00:00-04:00,130.10000610351562,130.22000122070312,127.7699966430664,129.13999938964844,121.99658966064453,14595300
2023-03-30 00:00:00-04:00,129.9499969482422,130.1199951171875,127.6500015258789,128.75,121.62816619873047,12134700
2023-03-31 00:00:00-04:00,129.66000366210938,130.33999633789062,128.85000610351562,130.30999755859375,123.10186767578125,13105200
2023-04-03 00:00:00-04:00,129.91000366210938,131.44000244140625,129.41000366210938,130.16000366210938,122.96017456054688,11775400
2023-04-04 00:00:00-04:00,130.5,130.58999633789062,127.41000366210938,128.4199981689453,121.31641387939453,11579900
2023-04-05 00:00:00-04:00,126.80000305175781,128.14999389648438,126.45999908447266,127.61000061035156,121.497314453125,9614700
2023-04-06 00:00:00-04:00,127.0,128.0800018310547,126.86000061035156,127.47000122070312,121.36402893066406,8760200
2023-04-10 00:00:00-04:00,126.54000091552734,128.22999572753906,126.22000122070312,127.88999938964844,121.76390838623047,9477300
2023-04-11 00:00:00-04:00,128.3000030517578,128.94000244140625,127.54000091552734,128.52000427246094,122.36373138427734,10516300
2023-04-12 00:00:00-04:00,129.17999267578125,130.42999267578125,128.05999755859375,128.5,122.34468078613281,11821000
2023-04-13 00:00:00-04:00,128.4600067138672,129.0399932861328,126.83000183105469,128.99000549316406,122.81121063232422,12450200
2023-04-14 00:00:00-04:00,135.14999389648438,139.1199951171875,134.89999389648438,138.72999572753906,132.08465576171875,43931300
2023-04-17 00:00:00-04:00,139.9499969482422,140.05999755859375,137.66000366210938,139.8300018310547,133.1319580078125,16050500
2023-04-18 00:00:00-04:00,140.27000427246094,141.77999877929688,139.02999877929688,141.39999389648438,134.62673950195312,13760100
2023-04-19 00:00:00-04:00,141.22999572753906,141.5,140.39999389648438,141.22000122070312,134.4553985595703,9158100
2023-04-20 00:00:00-04:00,139.91000366210938,141.42999267578125,139.83999633789062,140.80999755859375,134.0650177001953,10586200
2023-04-21 00:00:00-04:00,139.74000549316406,141.11000061035156,138.77999877929688,140.5399932861328,133.80795288085938,11842500
2023-04-24 00:00:00-04:00,140.4600067138672,141.10000610351562,140.0399932861328,140.72999572753906,133.98886108398438,7567500
2023-04-25 00:00:00-04:00,139.60000610351562,139.9600067138672,137.6300048828125,137.6699981689453,131.07545471191406,10629300
2023-04-26 00:00:00-04:00,137.6199951171875,137.80999755859375,134.0,135.22999572753906,128.75230407714844,14416100
2023-04-27 00:00:00-04:00,136.0,137.91000366210938,135.66000366210938,137.0500030517578,130.48513793945312,9041100
2023-04-28 00:00:00-04:00,136.55999755859375,138.32000732421875,135.6699981689453,138.24000549316406,131.6181182861328,9881800
2023-05-01 00:00:00-04:00,142.25999450683594,143.3699951171875,140.8300018310547,141.1999969482422,134.4363250732422,20415800
2023-05-02 00:00:00-04:00,141.39999389648438,142.41000366210938,138.42999267578125,138.9199981689453,132.2655487060547,14113400
2023-05-03 00:00:00-04:00,138.44000244140625,138.6699981689453,135.75999450683594,135.97999572753906,129.46636962890625,12930900
2023-05-04 00:00:00-04:00,134.9600067138672,135.72000122070312,131.80999755859375,134.1199951171875,127.69548034667969,17089200
2023-05-05 00:00:00-04:00,136.44000244140625,137.8800048828125,135.91000366210938,136.74000549316406,130.1899871826172,11259100
2023-05-08 00:00:00-04:00,137.49000549316406,137.97000122070312,136.47999572753906,137.07000732421875,130.50418090820312,7484900
2023-05-09 00:00:00-04:00,135.92999267578125,136.9499969482422,135.2100067138672,136.41000366210938,129.8758087158203,7343600
2023-05-10 00:00:00-04:00,137.9499969482422,138.05999755859375,134.8699951171875,136.47999572753906,129.9424285888672,8133400
2023-05-11 00:00:00-04:00,135.0,136.80999755859375,134.89999389648438,136.0500030517578,129.5330352783203,7057300
2023-05-12 00:00:00-04:00,136.82000732421875,136.99000549316406,133.1300048828125,134.10000610351562,127.67644500732422,9986400
2023-05-15 00:00:00-04:00,134.27000427246094,135.6699981689453,133.9600067138672,135.22999572753906,128.75230407714844,7639500
2023-05-16 00:00:00-04:00,135.4600067138672,135.94000244140625,133.9600067138672,134.32000732421875,127.88591766357422,6477200
2023-05-17 00:00:00-04:00,135.89999389648438,138.58999633789062,135.4600067138672,138.4499969482422,131.8180694580078,12711500
2023-05-18 00:00:00-04:00,138.27000427246094,139.72999572753906,137.75999450683594,139.5,132.81777954101562,10999600
2023-05-19 00:00:00-04:00,139.7899932861328,140.49000549316406,138.1300048828125,139.17999267578125,132.5131072998047,13490700
2023-05-22 00:00:00-04:00,141.0,141.63999938964844,137.66000366210938,138.02999877929688,131.41818237304688,11402500
2023-05-23 00:00:00-04:00,137.5399932861328,139.02999877929688,136.4600067138672,136.58999633789062,130.0471649169922,9514900
2023-05-24 00:00:00-04:00,135.39999389648438,136.35000610351562,135.0800018310547,135.33999633789062,128.85702514648438,8578000
2023-05-25 00:00:00-04:00,134.82000732421875,136.27000427246094,134.5800018310547,135.6699981689453,129.17123413085938,8472500
2023-05-26 00:00:00-04:00,136.11000061035156,137.60000610351562,135.6300048828125,136.94000244140625,130.3804168701172,8579900
2023-05-30 00:00:00-04:00,136.8000030517578,137.72000122070312,136.02000427246094,137.4600067138672,130.87550354003906,7399900
2023-05-31 00:00:00-04:00,136.72999572753906,136.83999633789062,134.39999389648438,135.7100067138672,129.20932006835938,14219900
2023-06-01 00:00:00-04:00,136.52000427246094,138.22999572753906,135.4499969482422,137.5800018310547,130.98976135253906,12248100
2023-06-02 00:00:00-04:00,139.55999755859375,141.47999572753906,139.33999633789062,140.47000122070312,133.74131774902344,12917200
2023-06-05 00:00:00-04:00,140.11000061035156,140.11000061035156,138.1300048828125,139.08999633789062,132.42738342285156,8511900
2023-06-06 00:00:00-04:00,138.67999267578125,140.10000610351562,138.2100067138672,139.33999633789062,132.66542053222656,9329500
