,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
0,67.41551246537396,26.369212504946578,38.03244954491492,20.700831024930746,27.79184804115552,73.22081519588444,65.04748713889988,73.22081519588444,19.923229125445193,1760417615944,1781186615944,26.55653823065956,10.333575660481689,18.41256633162692,33.65291460579993,9.563878770354918,9.563878770354918,10.455488796858399,19.4948571797695,18.53317742481375,34.04994391129973,0.037655510342289214,0.02971510823694464,0.2676283177231677,0.17671913865523728,0.22731401928486214,2.6623487754499853,88.41112454655381,1.442305094920087,0.0028917211095641,0.28917211095641,0.07695655436332258,0.050276181475589786,0.27027629887472926,0.07370821482229589,0.45570608065925833,0.2570865055559143,2.733212680978532,0.1014035067122958,208.42850765413115,0.2621068857096132,0.2567239047769486,-5.5672734467748315,56337000000,164375000000,-4957000000,226063000000,15754000000,8099500000,0,31.096742760875564,99.91895542548401,0,11.73756373156952,3.6529605263157894,0,0.3868740910186107,17.331618519984172,2.025,0.02812912092648318
