,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
0,61.33292464396869,6.219371875884184,10.742525700273507,1.9626520796001132,8.918702254079035,28.847213052909552,26.669621805149486,28.847213052909552,12.783929076676412,2298454846560,2365492846560,34.81065360305714,3.5343824382412774,20.153584551767732,110.44953611532917,7.505071620017852,7.505071620017852,3.6374681831056734,17.523986536085225,20.76760793447056,113.67096811917347,0.02872683780669312,0.009053908555630511,0.435630519147211,0.2071414802193839,0.4966292800734891,1.0481009927854188,31.129396439426834,1.7272685915322092,0,0,0,0.017291673394196332,0.14010791726445573,0.035893952019102816,0.8173006856711412,0.1431510672553063,1.6811984180015531,0.03189079720073257,63.53550011666987,0.1309504837732585,0.10633264910903031,-17.37527114967462,8474000000,282778000000,-152744000000,382839000000,54833500000,91802000000,35039000000,30.429716152068313,98.51757699671235,39.59205277182116,11.994853917662683,3.7049226252507257,9.219021860361366,0.2425671419441162,8.779873620673394,0,0.05797155432460296
